I keep a consistent schedule.,I look sternly at the students.,I point out the children who are disruptive.,I remind the class about the rules on the wall.,I raise my voice.,I express my disappointment in the children.,I change the subject to something more intresting.,I act more enthusiastic.,I engage distracted children with questions.,I insist on silence.,I wait until the children are quiet.,I use a ritual the children know to get the children's attention.,I let the class get out of hand.,I talk about why the activity is more interesting than they think.
0.635953439,-0.473261322,1.38862965,-0.471763423,-2.718950688,-1.2704597,-2.334114357,0.928345873,-1.388732519,-0.824481737,-0.497178887,-0.918000078,0.012902017,-1.776608219
-0.567135141,-0.442886736,-1.557026085,0.224640052,-1.534811272,-0.386958486,-0.568673763,1.978513429,-0.455599026,1.357845658,-0.758142075,-0.256145823,-0.215417626,-0.527318474
-0.564451808,-1.285448692,-2.944116763,0.783059424,-2.074334851,-0.852642575,1.491511431,1.061651108,2.181563322,-0.156199351,1.648102737,0.155515533,-0.32320717,0.311051111
-0.132282105,0.550690878,1.390895765,0.288574772,0.252743663,0.407848214,0.129923645,0.465796521,-0.453121481,-0.688809821,-0.354726381,0.235679126,1.069009934,-0.516040602
-0.342790229,1.034674043,-0.518569254,-0.763181729,-0.076366936,0.854295152,-0.371103793,0.207797798,-1.127770401,-0.382990046,-0.530283487,-0.871199916,-0.495806016,-0.070165005
0.222962542,-0.964317785,0.395485048,1.153002526,0.182983012,-1.320090758,-0.232867919,-0.010005364,-0.55991608,0.374572559,0.512983553,0.609431071,-0.604504721,0.146356146
-0.513879334,-0.099802632,0.989431258,1.133502079,0.855219374,1.413116361,-1.333623467,-0.188746851,-0.428073062,0.275252126,-0.883576279,-0.725382866,0.149421839,-0.575361487
0.059443841,0.757537851,-0.404077385,0.615389955,0.653066346,0.088945265,-0.023923114,-0.254740983,-0.0074312,1.252182139,-0.127586288,-0.804652818,0.652585494,-0.010509911
0.648000981,-1.053680759,-0.006108867,0.511184911,-1.360415176,0.936378304,-0.273177738,-0.470214307,-0.010486835,-0.274884095,0.113635229,-1.569546778,2.222600474,-1.437889098
-0.312740549,-0.407392865,0.068525761,-0.230374474,-0.121548526,-1.377141685,-0.025411039,0.137143272,-0.322465236,-0.921135894,-0.307393891,-1.083758643,-0.19257358,0.877492
0.960927231,0.120174925,0.677708522,0.273419156,-0.066749775,2.609910757,0.865269468,-0.243054448,1.018849014,0.293328083,-0.287810663,0.674021037,-1.205814065,0.784970929
-0.056455053,1.693243751,1.248460404,1.629383606,1.853276807,1.299329443,-1.011480617,-1.075391245,-1.452182215,0.874824341,-1.079278782,-0.570109673,0.106658464,-1.712666691
-0.705449797,-0.633220026,-1.101834703,-1.056666154,-0.181545991,-0.769255121,-0.427120762,1.272073638,0.623667659,-0.433702217,0.458967528,0.115877639,0.857605759,-0.018157745
-1.001575489,-1.523103272,-1.179381698,-3.156776404,-1.44500681,0.204759279,-1.271269206,1.249126118,0.018897448,-1.471243597,1.299284371,-0.427540061,-0.339229133,-1.291194192
-0.010869713,0.327262731,-0.305854141,-0.952348018,-0.56068844,-1.44541086,-1.634068405,0.78486761,-0.650653973,0.902561397,0.138473123,1.158118594,0.653167794,-0.788242553
-0.071194695,-0.248389159,0.16156926,-0.138060203,-0.506505964,-0.266542429,-0.021250807,-0.819222787,-0.839274128,-1.404340786,-1.153402601,-0.851693849,1.669468203,-0.044314289
0.136616986,-0.24330153,0.781582984,0.738766497,-0.035619775,0.652168467,0.810321563,0.909791112,0.558129058,1.630684427,1.168410463,1.313191225,0.406166573,1.424682315
1.362890852,0.79657111,0.165778804,2.549855949,-1.152366547,-1.193948243,1.027617541,0.060960063,0.737961318,2.474599775,0.639673205,0.475163579,-0.725261419,-0.205775395
0.275766068,-0.203806408,-0.546256096,-0.052540639,1.204947953,1.775685472,-2.725735733,-1.341723888,-3.337813948,-0.351382823,0.159027291,0.307316859,1.585880998,-2.943558025
1.251153153,1.312517647,1.699087801,-0.613563775,1.49496292,1.166021545,-1.282943683,-1.17844556,-1.594772768,1.57609741,-2.072983869,-0.240481887,-0.441042213,-2.477686932
0.560966057,-1.172081874,-1.595053332,-0.469415254,1.007747683,1.602287887,2.021085959,1.649238312,1.543445002,-0.525653738,0.76037863,0.636261549,1.020450046,1.136632649
-0.597094334,0.107909053,1.416949581,-0.502765963,-0.488989398,0.311213721,1.914669797,-0.06788622,2.091320114,0.891593859,1.335713362,-1.469931537,-0.940131573,1.14745228
-1.105209786,-0.22579124,-0.37385032,-1.041847589,-1.958762282,-0.851403655,-0.644803589,0.835021847,0.622405655,-0.689421422,1.179671586,-1.095976536,-0.509533233,1.75942448
0.699346168,1.655813834,1.280614405,0.039595143,0.790150444,-1.038527395,-0.03580356,-1.452700577,-0.642234746,0.203203052,-1.492180821,-0.018547442,-1.68391585,0.353097409
0.557169983,1.374273415,0.048948775,-1.484289507,-0.422936705,-1.393056118,0.537713766,0.517699358,0.976701078,0.830321681,0.57981039,0.311073255,-0.957605132,2.130240116
0.850946078,-1.037020991,-0.497904806,-1.111832086,-1.137297403,1.182536595,-0.688179631,-0.13835394,0.689738918,-1.93609274,0.991642654,-0.734376883,1.15292486,1.982989512
0.348167896,0.839652113,0.920437063,1.10171277,1.282527489,-0.894801731,1.554164991,-0.246310302,0.94621136,0.559934581,-0.594056492,1.321129025,0.611713168,0.908482015
-0.182406306,0.81448812,2.234965209,-0.642619092,1.003661489,-0.954616362,-0.304026769,-3.200069964,-1.797299541,0.199874092,-2.179593189,0.683679906,-0.46208595,-0.515381352
0.342005776,-0.344674701,-1.967702906,-0.476982814,0.606001822,2.063455642,1.607565531,0.896777496,0.871530362,-0.441354999,-0.177012456,0.67997483,1.046146311,1.5470601
2.287368689,-1.012964169,0.559505211,1.358521254,0.129920698,0.707542515,0.072260242,-1.057532355,-1.037605471,0.383756622,0.37833098,1.820260243,1.50307169,-0.033929544
0.478922584,-1.060155449,0.604528637,0.50062645,0.068690822,-1.257199772,1.135868928,-0.811081504,0.972802917,0.216670268,0.545479506,0.336143264,-0.417790688,1.615058073
-0.75160601,-0.662502866,1.146895341,1.010074465,0.477826739,0.156919422,-2.139326437,-1.088073596,-2.799143251,0.043641406,1.4090827,-0.379809694,0.18737617,-0.37798479
0.203150683,0.409211346,-0.062912536,0.743206511,-1.188525485,-0.473768544,-2.453564851,1.863486021,-1.274529515,1.188728828,-1.679804699,-0.245375351,0.492020806,-1.242261092
-0.497169063,-2.493746025,1.891253522,0.018394985,-0.574278566,0.609578666,-0.645735456,-0.47304725,-0.936914572,2.020939725,0.606046222,-0.710773097,0.757913056,-1.612917308
-1.005287491,-0.640764605,-1.543908592,-1.495977247,-2.126075633,-0.340775456,0.154474239,-0.220714056,1.386113259,-1.517363899,1.171370449,-1.191841327,0.23447187,0.457145051
0.235160023,-0.232688474,-0.741216925,-0.381435133,-1.098859051,-1.345869606,-0.640981755,0.657189983,0.893589032,0.61985954,-0.546147242,0.186579045,-1.529167098,-0.448647668
-0.324004452,-0.308238547,-0.207145979,0.212992912,-0.905434085,0.326720575,-0.550822612,0.475749229,-0.639177948,-0.025652559,-1.058100993,-0.164778546,1.268370237,-0.911818467
0.016283784,0.943290643,1.74075429,-1.766897887,0.503879103,-0.612077342,-1.303812967,-0.165208495,-1.167279349,1.087502514,-0.462878171,-1.706377662,0.614683631,-0.320962029
-0.370340707,-0.822425121,-0.643206518,-0.194636276,-0.326701079,0.745671965,0.095023828,2.026792852,0.954210761,-0.434668434,1.159874163,-0.41671465,-0.177792228,-0.837911611
0.325065803,-0.008153449,-0.683516011,0.399581435,-0.703509925,-0.772164324,1.267438454,0.255713229,0.392426359,-0.586223437,0.770543578,0.488045852,-1.325210618,1.135142804
0.32106433,-0.319455728,2.193495157,-2.086880951,-1.567383086,-2.327336937,1.085286464,-0.57170844,2.000776888,0.875451759,-0.906442644,-0.266475911,-0.485883321,1.232265518
-0.896536746,-0.11430261,0.198195043,-2.064437108,1.453691323,2.764429095,-0.258534894,-0.261744643,0.061855876,1.304107454,-0.130170513,-1.990504273,1.072100202,0.535874729
-0.240888763,1.39939059,-0.747545278,-0.154431589,-0.10258281,1.313076448,-2.133814586,0.459431799,-1.264750075,-2.604441368,-1.033122349,-0.005882247,1.111436475,-0.650048173
-0.346539656,-0.998584088,1.403937029,0.83696817,1.758768578,0.45992793,0.128700778,-1.25694732,-1.952277044,1.381696563,-1.059802049,0.145483378,0.489079082,0.470342993
0.211506335,-1.070418355,-0.565904789,-0.904911961,0.093851849,0.335431807,0.29489112,1.126395874,1.368178559,-0.443282555,-0.207154303,-0.026704171,0.702142952,0.733438185
1.348631622,-0.113802047,-0.808114964,-0.281156606,-1.26467082,-0.780600646,1.394992933,-0.649934625,1.18242655,-0.12082995,-0.155470355,0.719990064,1.404839764,0.041664664
0.271612591,-0.128818348,0.474228447,-1.236479875,-0.156648121,0.708223313,-0.159706857,-1.614955395,-0.172210226,-0.058917714,-0.730531585,0.408050211,0.073594193,0.148761293
-0.216401448,-1.982673228,0.825082211,-0.396488792,-0.356539285,-0.582290775,-2.236109447,-0.840100511,-1.907069938,1.148436942,-0.307294437,-0.026450725,-1.427562231,-2.138137732
-1.338380055,1.410833541,-0.820548252,-1.278984536,0.421032258,0.498918228,-0.603526254,0.402734999,-0.544867068,0.532257479,0.168500858,-2.522111346,1.286775926,-1.424901316
-0.417817959,-0.082829535,0.130300233,0.148661009,0.448084509,0.348598094,0.311376382,-0.156644133,0.609059596,0.933717503,-0.362883347,-0.653078819,-0.608607186,0.918986062
-0.930452265,-0.356808526,-0.505630111,-1.136009756,1.836514489,-0.943844732,-0.857710304,0.778319373,-1.880154466,1.13857445,-0.377536502,-1.028607817,-1.159175883,-0.578186628
-1.613105086,0.520660026,0.008985435,-1.688175232,0.54730194,0.505185051,-0.646983878,0.835437889,0.718250093,-0.684067119,0.127269172,-0.512805601,0.826718907,-0.656722418
0.202006608,-0.511743602,0.022846385,0.27721457,1.671518048,-0.096991644,-1.535947132,-0.525454812,-0.987586294,0.45926915,1.376332465,0.289607602,-0.822834083,-0.996419019
-0.518915469,-1.124167056,0.477368982,0.425419586,0.302727723,1.0371104,-0.446523391,0.827143712,0.606158683,0.427502954,1.114224981,-1.249566814,-0.166596807,0.100601928
-0.493209703,1.337445962,0.67857595,-1.195627154,-0.71007537,1.014899676,-0.555793628,-1.78989204,-0.916190477,-0.764049582,0.394935227,-0.029979456,-0.054277347,-0.12553775
0.775463222,0.323879887,0.139204036,1.027348577,-1.101289261,-0.484442441,0.782139666,-1.058859596,-1.740339416,-0.120185765,-0.514615884,0.287286067,-0.34647393,-2.169776422
3.653712444,-0.207915214,0.181265879,2.814748637,0.68164798,1.015937547,1.825596766,0.328150466,0.541697626,1.583205467,-0.212064228,1.252183439,-0.447151819,1.474296751
-1.137263852,-1.220977778,-0.103662703,-0.377744585,-1.090156085,1.422778804,0.188059029,0.238387863,-0.438843364,-0.448648363,1.751081637,0.567991008,-0.116813074,0.774910478
2.542867293,0.462917149,-0.436187739,-0.150701985,-0.402875402,-1.7376508,0.121489848,1.126001488,1.044656953,-0.874238728,1.401517086,0.121490084,-0.468775121,-0.473648377
-0.020519429,0.46675045,-1.365034678,-0.917260612,1.423044812,0.431068141,-0.223233217,-1.672946652,-0.185281166,-0.566495423,-0.899473379,-0.720915835,0.020897353,-0.988124483
-1.624341426,1.098601068,0.666485451,-0.463413214,0.849675355,0.816514633,-0.184436518,0.317626638,-0.087286782,-1.505569267,-0.646982308,-1.45994588,-0.816181046,0.11382569
-2.183624133,-0.631954695,0.185258617,-0.056222108,0.79082405,1.518169616,-1.558137008,1.7551813,-0.45537298,-1.72486087,0.12078284,-1.050080048,1.105258763,-0.900297232
1.201187676,-0.325351817,1.427191294,0.95396977,0.974468209,-1.676435878,0.698585116,-0.472779661,0.779797642,0.025947349,-0.55353549,0.147155035,-2.487794171,1.085513181
0.215775232,0.938019522,0.368068941,0.089063945,-0.719837767,-0.382637463,-0.769961647,-1.21772719,-1.682475118,0.061640389,-0.607308601,-0.077647874,-0.167449009,-0.282296699
0.075171279,-0.665487215,0.31065692,-1.081012657,-0.726237172,1.063080964,-1.110280249,-0.773747572,-0.557443811,1.324903224,-0.652912886,0.297007749,-1.462490053,-1.376273338
1.636000808,0.048784696,1.467932408,0.302791829,-0.364935845,-1.342638457,0.941724232,0.030974582,0.334532025,0.734354344,-0.542596549,1.279986241,-1.693198386,2.525893058
2.584592372,0.662898002,1.933603939,2.702153447,1.222417186,-1.226727256,0.332226335,0.02319929,-1.300199778,0.586491184,-0.345656615,1.663322955,-1.213306134,-0.713998843
-0.394636868,-0.087208218,-0.976045267,0.423779529,-0.376173902,0.216546558,0.68967927,0.830858278,1.002598906,-1.356572049,0.21596995,0.88815771,0.29472571,0.499503182
0.936785581,-0.474703429,-1.417428002,-1.251712789,-1.076754085,1.025735897,0.26900281,0.505787293,1.060185518,-0.390594786,2.206245047,0.935124821,-0.461950839,0.919334929
-0.313025094,0.491959874,0.129354888,-0.53678935,-0.509347394,0.432502599,0.015286057,0.996717663,0.57693922,-1.276637225,1.412446769,0.839310076,1.470570818,0.242210473
-0.222250129,-1.406511558,-1.253439896,-2.227784515,0.897558565,0.119556775,-0.223323879,-0.361351378,-0.288659739,-0.443144505,0.329450091,-0.982615174,0.185724484,0.018386436
-1.091044242,-1.232582123,-1.089157173,-1.638868852,-0.42649231,0.107946711,-0.621705349,0.096939622,-0.356652067,-1.036141984,0.209981856,-1.197475894,0.360951886,0.719730655
0.93027883,0.566327882,-0.024338272,2.326830355,-1.587156216,0.042914608,1.477732537,-0.498879594,-0.438439761,-0.725651663,0.327005812,2.007111208,0.468938873,0.24394853
0.718024781,0.472425627,2.022694797,0.51559026,-0.143881608,0.676153269,1.292635197,-0.211117411,0.635522632,0.781056457,-1.09177035,0.68666675,0.723677206,2.233788461
-1.099727826,0.3949381,-0.232522695,0.571274604,-0.244810651,1.713586369,-0.398672335,-0.707586308,0.139972861,1.178894418,-1.463788543,0.468335044,-0.206950877,-1.025996458
-0.702884764,-1.047132029,-0.482125012,-0.099377174,0.902636688,1.592355118,-1.428244662,-0.482126414,-1.106339685,-0.105172807,0.679748509,0.391145199,0.104971518,-0.583687336
-0.454314205,-0.209397999,-0.749008375,-0.988322618,0.626964863,-0.583237781,-1.481092136,-0.646893271,-1.166348378,-0.683076813,-1.023817255,-0.758053063,-1.355538065,-2.156072421
0.360280888,-0.017931808,0.839097002,-1.153635595,-0.65677097,0.532686854,-1.080388772,0.968168787,-0.559172369,-0.567106384,0.587540111,-0.784049026,1.117695058,-0.521893154
1.386521892,1.957824669,0.525225992,0.208399661,-1.249162662,-0.09191938,1.458467707,-0.902785988,-0.094023394,0.169933882,-0.578479457,1.935925657,0.621815053,-0.334213764
2.105263386,0.881160113,2.250640349,1.083437701,0.719161071,0.786283957,0.948995711,-1.45942188,-0.716281044,1.081011509,0.491917625,1.25872273,-0.732163121,0.684563955
-0.017839515,1.542363449,0.412309575,0.99669044,0.480675998,-0.100629496,0.799047599,0.545612298,0.521205607,-0.442428735,-0.029316776,0.37857362,1.467963954,0.107376817
-1.718446018,-1.029275417,-0.296921597,-0.725626724,-1.64786612,-0.191054205,0.864586495,0.774070088,1.646309372,-1.318638017,1.253877163,-0.656706429,0.760277091,2.057412126
-0.039842139,-1.661034381,-0.43214343,-1.468499847,0.418273129,-0.596609228,-0.1078532,-0.41932141,-0.108642121,-0.783917705,-0.517395348,-0.563647581,0.137002119,-0.712448736
-1.503629112,-0.830028404,0.274366412,-1.545009858,-0.34011646,0.028393936,-1.293307094,-1.054129042,-0.372311553,-1.318204817,-0.29712951,-1.07189872,0.564394969,-0.764036389
0.421045431,-0.762642825,-0.317557127,-0.084066108,0.229870774,-0.15675801,1.446927062,0.360500166,1.452771635,-0.115622519,0.980362547,1.26907535,1.981115453,1.01972246
2.265166625,-1.04859991,-1.077548931,2.14733149,-0.190148247,1.113492117,1.905199043,-0.862670094,0.682115291,1.657197313,0.288997276,1.290033425,1.051836525,1.420827891
0.143699654,0.60039969,-0.067849917,1.805770824,0.409092185,-1.112880454,-0.209982675,0.32084638,-0.015757091,-0.46818987,-0.00966246,-0.021609924,-1.015524913,-0.001758661
0.036414803,-1.722936152,0.924583165,0.254740064,1.301469802,0.007964629,-0.089104763,0.866262827,1.430754987,-0.192764179,0.228079808,-0.865735132,-0.976982032,0.968088208
-0.180945076,-2.225052601,-0.201740266,0.776597304,0.388300343,1.802542813,-0.696886741,-0.69505888,-1.16669408,-0.29147616,0.220694232,-1.583372889,-0.237996635,-0.454303865
-1.296200553,-0.390535903,-0.447052381,-0.36805803,0.088294257,1.29437118,0.111921327,-1.688795838,-0.268724969,2.149359518,0.364275324,2.705729488,0.982821842,-0.224240232
-1.052016108,-1.471648947,-0.618482868,-2.213140689,0.667146792,-0.240257148,-2.156063358,0.874665968,-1.767107837,-1.978772883,-1.291996044,-1.603257526,-1.180465812,-0.740235578
-0.100573543,-1.395333395,-1.604122432,-0.764155242,-1.927081019,-1.571086424,0.175202259,1.867115742,0.124802764,-0.584236553,-0.135152246,0.560429676,-1.61840581,0.061205417
-0.401109674,-0.757661983,-0.117287727,-1.064959686,-1.393705824,0.238738337,-0.891784397,-0.37144083,0.24782855,-0.902793433,2.389369625,1.048362813,0.936860352,-0.993326859
0.56835949,0.814133112,0.405716626,-0.949852517,3.228191121,2.376514179,-1.78040524,-0.265145558,-1.053629118,0.59381367,-0.968112679,0.226325463,0.837339395,-0.803332807
-0.955882997,0.07668541,1.594017445,-0.501482719,0.756245168,-0.253350305,-0.888052484,0.519797197,-0.759461453,0.432213825,-0.67475371,0.152522287,0.636625349,-0.942773941
0.487917668,1.770709057,1.343189621,2.041324336,1.876770893,-0.283603691,-0.776257068,-0.101106412,-0.406586267,1.113188855,-0.726898981,0.0306908,-0.833463118,-0.839966687
-2.263544387,-1.055023975,-0.053714262,-1.680364961,-0.563175615,0.807750617,0.334316236,-0.256022396,1.385431166,-2.762750352,1.837856088,-1.64364332,1.405241391,0.432500369
-0.86648796,-0.817027179,1.586509211,0.154881565,-0.187415882,-0.762903836,1.137644236,-0.328378576,0.876328477,0.824110075,-0.943045278,-0.532630438,-1.536916537,1.139798633
0.350763908,-0.368898667,-0.823842629,0.221717999,0.887388975,1.142498441,0.48033209,0.539545267,0.37215335,-1.279647692,0.633635564,-0.219563682,0.869122636,0.529874233
-0.106563771,0.805050242,0.514778462,0.16224812,0.122410776,-1.211630537,-1.988567056,-1.052524232,-1.88140413,-0.970804739,0.240459893,0.705868478,-0.122228299,-0.905519907
-0.378415275,-0.976961766,0.870795799,-1.072424057,-0.217820872,-0.295162862,-0.22052664,0.177336612,0.630034199,-1.612602764,-0.425894044,-0.713683896,0.479668778,0.609668519
0.067743214,-1.080422521,0.770970413,-0.958040293,-1.617177874,-1.09940882,-1.264541525,-0.22830079,-0.539757394,-0.979387847,0.655524944,0.241049697,0.504974213,-0.597074339
-1.677328641,-0.301203357,-0.118315035,-1.515838844,-1.795097768,-0.911624934,-0.97925471,0.626333185,0.520292083,-0.646711886,-0.314907869,-1.431789681,-1.306163832,-0.748405375
-0.579616533,-1.753208342,0.469205899,-1.271697329,-1.280875159,0.198374419,0.975267298,-0.301159206,0.8736076,-1.393233837,1.979813454,0.37022008,-0.842385263,-0.183841209
-0.522161651,-0.499754953,-1.170178924,-1.433745674,-0.187292773,-0.259906622,0.340208819,0.048152611,0.261219478,0.010323007,0.916714726,-1.457789508,-0.580546409,-0.428472627
-0.070091894,-1.586052661,0.65240588,-0.486057248,-1.166670727,0.346055707,-0.04626672,-0.735538032,-1.334128365,-0.134011882,0.031622009,0.487319649,-0.321128671,-1.435658517
-2.140188098,0.251938479,1.427024318,0.5603395,-1.594549636,0.124684227,1.235257461,-1.420253464,-1.136628406,0.201723782,0.034183647,0.056479953,0.19051133,0.13796651
0.101416282,-1.451126428,2.512194625,-0.276522234,-0.461269296,0.694840718,-0.354732246,-0.767175365,-0.967576495,0.066597063,-1.159274341,-1.220585007,0.18832943,-0.497405019
-1.153792362,-0.987382727,-0.997079742,-0.362180671,0.75129125,1.246601724,-2.030439805,0.208597749,-0.522364533,-1.067050105,-0.924027335,-0.222013343,-0.239720562,-0.371863239
-0.163995445,-0.475161922,-0.583729653,-1.110813028,-2.226739022,-1.49476781,-0.195012716,1.322244875,0.320848595,-0.952413272,0.349371606,-0.459766768,1.262110658,-0.839049635
0.098957829,-1.718979509,0.233137639,0.670976557,-0.377949397,0.4185583,-1.401093528,0.334711568,-0.85923046,0.257459162,-0.378786337,-0.227004851,0.553576424,-0.546817566
-0.441464514,1.263429171,-1.309897308,-0.667197395,-1.257180152,-1.075265737,-0.484174164,1.462620373,0.951346502,-1.051847174,0.021841626,-1.998886616,-1.410192524,1.087047783
0.99034377,0.296091653,-0.6680421,0.451096741,-1.073668129,-0.937312446,0.908342391,0.382326726,0.508392678,0.862268277,0.394674869,2.159522893,0.414925257,0.167262707
-0.803817155,-1.570769149,-0.637889027,-0.050775891,-1.272724671,0.60587987,1.276610088,0.058322054,0.811426508,0.60904586,-1.084377428,0.111020971,-0.29376378,1.557379508
-1.958627261,0.997515269,0.239229681,0.335416922,0.451567228,0.965060717,0.57383858,1.913231486,1.659589204,-0.800927812,0.740061785,-0.999580357,0.152091554,1.194990516
1.091560678,1.195773012,0.560312809,1.009852291,-0.733615541,0.611297677,0.281244947,0.152539366,1.046644573,-0.540177181,0.435369671,0.357123538,0.41031381,1.224695147
0.957520849,-1.396752617,0.516700874,-0.085754577,-0.152655923,1.369375279,-0.737839117,-0.384447003,0.953063689,-0.333925039,0.364246455,-0.354883874,-1.840797281,-1.576661918
-0.319136886,1.96294461,-0.659929058,-1.377098676,1.195677358,0.449602376,-1.180065973,0.953670826,-0.080593487,-0.247117601,-1.006050583,-2.016464921,0.801549461,-0.524940349
0.835524499,1.04561847,0.317817584,-0.906497703,0.501331482,0.243227047,2.181850108,0.310284891,1.636792916,-0.564591538,-1.505472061,1.334345188,-1.355437456,2.174866833
-1.575924937,0.144805636,-0.413469951,-0.08095816,-0.113780104,0.005884431,1.105524869,1.180299363,1.400702734,-0.729270512,0.32203124,-0.330888541,0.234467348,1.211532855
-0.669478751,1.445231052,0.808932542,0.163721444,0.185396942,-0.023028842,0.688648481,-0.437260004,-0.064941404,0.107019058,-0.37159216,0.913317591,-0.22619589,0.525513259
-0.81266097,-0.053658059,0.264636374,-0.941094028,0.591740771,-0.913032235,-1.085317294,-0.622464371,0.012016478,-0.243080075,0.078071594,-0.253325082,-0.45052081,1.160909109
0.964551672,0.974853866,0.239940466,1.397229327,1.10690229,0.792804018,-0.170408155,-0.909615842,-0.83429605,1.668181026,-1.033780994,0.533455267,0.816104548,-0.803106906
-1.642168714,0.757464721,-0.565728201,-0.484787818,1.390062732,0.751596046,-1.547379834,0.145863504,0.098164449,0.96749635,-0.367333131,0.522389566,-0.89201435,-0.344534552
-0.504747203,-0.381693463,-2.08166515,-0.821623722,-1.111295509,0.603908568,-0.891184595,0.19857018,0.823320459,-0.664096966,1.658879847,-1.530468176,0.264147349,0.760280663
0.105731511,-2.633959519,-0.418100718,-1.144240004,-0.78922947,-1.147906943,0.400776673,1.35233726,0.787638213,-1.044796379,1.345037604,-0.878514734,0.088592379,-0.012989952
-1.699147062,-1.302788898,-0.766645769,-0.942314667,-1.940360754,-1.147445167,1.033844083,-0.318080637,0.954008804,-0.256484668,0.901996016,0.155495141,1.901557998,0.715777245
-2.145436315,0.54035822,-0.977656845,-0.420034989,-0.544255356,-0.926874577,-1.341820058,-0.350027846,-1.397399635,-0.200862316,-1.779482951,-0.341352654,-2.676423605,0.115475893
1.283868615,-0.78663772,-0.241768358,1.0691965,-1.46065772,0.701094804,0.566460738,-0.016159026,0.853761559,0.547671345,0.927295334,0.148333523,0.132298194,-0.473261384
-0.896107273,-1.236418985,-0.902756894,-2.123472374,-0.471463096,-1.189102758,1.057248704,0.388399743,1.099001646,-0.268238334,0.278673972,-0.399287416,-1.298681477,0.646537786
0.263377255,-1.121896411,-2.428459991,0.028699074,-0.990480102,-1.62911529,-0.084970457,-1.219037459,0.430509964,0.129858468,-0.033332945,-1.458425474,-0.593558178,1.937968871
-0.291145724,2.203490869,-2.552227902,-0.405884517,0.386455801,-1.270541361,0.513236453,1.17421095,2.187509253,-1.684276302,-0.479211973,0.921832053,-0.027399357,1.738286249
0.09200903,-1.017219613,-0.63163154,-0.857331501,0.480094504,0.549063887,0.265490085,0.258842236,0.799175435,0.352705912,-2.069869931,1.713902462,-0.357590506,-0.400034205
-0.322288863,-0.612025092,-0.562279185,-0.711925905,0.871716413,0.358103414,0.638363938,0.583384668,2.055113995,-0.278566573,-0.315535696,-0.391580707,0.508098451,0.715725994
0.706908985,0.89963292,-1.349914336,-0.308923087,1.087580824,-1.305180863,2.024517353,-0.011195735,1.281219555,-1.2402358,0.286946656,-0.37812537,-0.137964843,0.86624867
-0.341415678,0.522873012,0.285397249,0.889965682,0.721838482,-0.832166105,0.437982407,-0.045318718,-0.10231807,0.225569835,-0.510369976,-0.255679615,-1.083294072,-1.310124289
1.384127282,1.359458719,0.928001192,1.612391912,0.567938748,0.091902109,-0.506059634,0.374789124,-1.083588646,0.858782366,-0.560768092,1.418755075,-0.194960516,-2.082971116
-0.054833276,2.92567469,0.042757253,0.732145428,1.087585387,-1.508542847,-1.47276161,-0.417836489,-0.485060747,-0.143250454,0.2686772,0.52038653,-0.83840454,-1.295804065
-0.783582485,0.870633629,0.793108982,-0.898997803,0.258345598,0.291894302,-0.495871815,-2.591142247,-0.915381824,1.482850791,-2.711919921,-1.518448591,-2.104887464,-1.152307814
-0.579799632,-0.303520393,0.352594124,0.857698612,0.996342871,0.13835685,-1.608396404,-0.249159938,-1.676450983,-0.637929948,-0.08355436,-0.445617772,-1.081455636,-1.38142461
-0.315513223,-0.213913425,-0.944235421,1.850292324,-0.974598561,-0.646234511,1.013599546,-1.016245961,1.025857232,-0.299327621,1.457732037,0.83255277,1.303704048,0.74273758
-0.185949592,-0.393330008,0.010727019,-1.896530455,-0.521005335,-0.001714944,0.630039289,-0.545321483,0.322781113,-2.031306472,0.717802561,0.821435618,0.683616706,0.754981389
0.947316269,0.127246155,1.61646036,2.80260062,1.408004056,1.074413504,0.87363746,0.720100713,0.785675144,2.043712654,-0.476487794,2.36315247,1.328590626,-0.611266183
-0.510248186,-0.748654054,-0.343682263,-0.512355965,-1.78032195,-0.055410854,-0.144633459,2.701621607,2.056022295,-0.366426088,1.697776289,0.022952205,1.72315197,0.715057021
1.356971233,-0.203818984,-0.197252998,0.912784449,-0.017767513,0.026889501,-0.797030772,0.084234339,-0.925330139,-0.782701684,0.49958433,1.115639765,1.130713977,-0.963258115
1.24704528,-1.718429748,-1.262040084,0.586929977,-0.590412978,-0.359494302,0.930740844,1.687972164,1.883839448,-1.222124298,1.808870331,0.555785293,-0.711926724,1.348184436
-0.900711486,-0.583652605,0.209962545,-0.578148731,-1.650545466,-0.19574836,-0.205691729,-0.320992734,-0.765687913,-1.038371176,0.38464743,0.852373169,-0.227783955,-0.856406151
-0.357380695,0.065463155,-0.265774449,-0.907054033,1.325026067,-0.022698972,-0.729810711,-1.837168457,-1.572373566,-0.123753433,-0.57327278,0.495395454,0.473728155,-1.096238891
-0.239799151,0.188498571,0.340620085,0.414888785,-1.749201268,-1.674424721,0.780720351,0.148709514,-0.392394155,-0.559345025,-0.407001654,-0.37589717,-1.29376927,-0.094430176
0.092279349,-0.13042618,-1.056735025,0.558685882,-0.502219067,-0.792222262,0.816665616,1.708288026,0.788671943,1.316130432,1.110164595,-1.46E-04,1.370360413,0.344030145
-1.218939213,0.096351646,0.48901717,-0.036435593,-0.374326143,-2.081518863,-1.116056307,-1.931492217,-0.541680913,-0.149640439,-1.052793048,-0.828897281,0.348994962,-1.074005737
